Date	Time	Severity	Direction	Truck	Postmile
20060121	0357	Property Damage	N	FALSE	18.53
20060121	1720	Visible Injury	S	FALSE	24.44
20060121	2235	Property Damage	N	FALSE	19.23
20060121	2315	Complaint of Pain	N	FALSE	12.135
20060122	0216	Property Damage	S	FALSE	20.34
20060122	0335	Property Damage	S	FALSE	12.031
20060122	1300	Complaint of Pain	N	FALSE	19.14
20060122	2100	Property Damage	N	FALSE	9.305
20060123	0600	Property Damage	N	FALSE	17.09
20060123	0625	Property Damage	N	FALSE	17.114
20060123	0800	Property Damage	S	FALSE	9.37
20060123	1215	Property Damage	S	FALSE	13.99
20060123	1605	Property Damage	S	FALSE	8.98
20060123	2125	Property Damage	N	FALSE	9.305
20060124	0200	Property Damage	N	FALSE	6.92
20060124	0356	Property Damage	S	FALSE	24.42
20060124	0749	Property Damage	N	TRUE	22.9
20060124	0820	Property Damage	N	FALSE	21.14
20060124	0830	Property Damage	S	TRUE	11.97
20060124	0900	Property Damage	N	TRUE	16
20060124	1310	Property Damage	S	TRUE	10.76
20060124	1450	Property Damage	N	FALSE	22.5
20060124	1608	Property Damage	N	FALSE	18.554
20060124	1650	Property Damage	N	TRUE	21.808
20060124	1700	Property Damage	S	FALSE	23.8
20060125	0409	Property Damage	N	FALSE	18.316
20060125	1225	Property Damage	S	FALSE	8.055
20060125	1316	Property Damage	N	FALSE	16.89
20060125	1430	Property Damage	S	FALSE	21.43
20060125	1430	Complaint of Pain	N	FALSE	13.65
20060125	1510	Property Damage	N	TRUE	10.29
20060125	1540	Property Damage	S	FALSE	13.97
20060125	1545	Complaint of Pain	S	FALSE	23.73
20060125	1723	Property Damage	S	FALSE	19.42
20060125	2104	Property Damage	N	FALSE	21.89
20060125	2106	Visible Injury	N	FALSE	21.9
20060125	2355	Property Damage	N	FALSE	9.51
20060126	0315	Visible Injury	N	FALSE	16.36
20060126	0540	Property Damage	N	FALSE	10.79
20060126	1440	Complaint of Pain	S	TRUE	11.04
20060126	1728	Property Damage	N	FALSE	18.554
20060126	1800	Property Damage	S	FALSE	24.02
20060126	1900	Property Damage	S	FALSE	9.35
20060126	2044	Complaint of Pain	S	FALSE	24.39
20060127	0225	Complaint of Pain	N	FALSE	14.096
20060127	0750	Property Damage	N	FALSE	21.808
20060127	1140	Property Damage	S	TRUE	24.05
20060127	1738	Complaint of Pain	N	FALSE	23.89
20060127	1933	Complaint of Pain	N	TRUE	25.32
20060127	2208	Property Damage	N	TRUE	17.2
20060128	0145	Property Damage	N	FALSE	16.863
20060128	1615	Property Damage	N	TRUE	13.65
20060128	1950	Property Damage	S	FALSE	19.892
20060128	2345	Property Damage	N	FALSE	16.863
20060129	0040	Severe Injury	S	FALSE	10.26
20060129	0042	Complaint of Pain	S	TRUE	9.75
20060129	0045	Complaint of Pain	S	FALSE	9.96
20060129	0830	Property Damage	S	FALSE	13.66
20060129	1750	Property Damage	S	FALSE	14.95
20060129	1830	Property Damage	N	FALSE	27.387
20060129	2100	Visible Injury	N	FALSE	15.187
20060129	2310	Property Damage	S	FALSE	16.004
20060130	0656	Property Damage	S	FALSE	18.313
20060130	1530	Property Damage	N	TRUE	22.51
20060130	1602	Property Damage	S	FALSE	16.797
20060130	1715	Property Damage	N	FALSE	25.33
20060130	1810	Property Damage	S	FALSE	25.29
20060131	0410	Property Damage	N	FALSE	18.6
20060131	0610	Property Damage	N	FALSE	17.49
20060131	0820	Property Damage	N	FALSE	16.166
20060131	0915	Property Damage	S	TRUE	9.5
20060131	1210	Property Damage	N	TRUE	26.333
20060131	1220	Property Damage	N	FALSE	11.82
20060131	1505	Property Damage	S	FALSE	23.42
20060131	1530	Property Damage	S	FALSE	21.82
20060131	1845	Property Damage	N	FALSE	12.78
20060131	2025	Property Damage	N	FALSE	6.28
20060201	0920	Property Damage	S	FALSE	23.69
20060201	1015	Complaint of Pain	N	TRUE	9.305
20060201	1235	Property Damage	N	TRUE	10.57
20060201	1408	Property Damage	N	FALSE	25.32
20060201	1409	Visible Injury	N	TRUE	25.42
20060201	1900	Property Damage	N	TRUE	9.44
20060201	1903	Property Damage	S	FALSE	24.37
20060202	0740	Property Damage	S	FALSE	24.26
20060202	0805	Property Damage	S	TRUE	22.38
20060202	0908	Property Damage	S	TRUE	19.44
20060202	0910	Visible Injury	S	FALSE	24.83
20060202	1745	Property Damage	N	FALSE	7.87
20060203	0638	Property Damage	S	FALSE	19.35
20060203	0943	Property Damage	N	FALSE	23.23
20060203	1210	Property Damage	N	TRUE	23.22
20060203	1430	Property Damage	N	TRUE	26.29
20060203	1535	Property Damage	N	TRUE	13.12
20060203	1810	Complaint of Pain	S	FALSE	23.8
20060203	1915	Property Damage	N	FALSE	27.31
20060203	2000	Property Damage	S	FALSE	20.25
20060203	2110	Property Damage	S	FALSE	27.02
20060204	0035	Complaint of Pain	N	FALSE	9.306
20060204	0355	Property Damage	N	FALSE	23.31
20060204	1810	Property Damage	N	FALSE	22.21
20060204	2115	Property Damage	N	FALSE	12.135
20060204	2145	Severe Injury	N	FALSE	9.84
20060205	0150	Property Damage	S	FALSE	22.37
20060205	0310	Fatal	S	FALSE	17.06
20060205	1210	Property Damage	N	FALSE	15.44
20060205	1525	Property Damage	N	FALSE	24.37
20060206	0635	Complaint of Pain	N	FALSE	9.05
20060206	0740	Property Damage	S	TRUE	10.76
20060206	0745	Property Damage	S	FALSE	31.67
20060206	0845	Property Damage	S	TRUE	21.26
20060206	1000	Complaint of Pain	S	TRUE	9.64
20060206	1105	Property Damage	S	TRUE	12.2
20060206	1200	Property Damage	S	TRUE	10.81
20060206	1500	Property Damage	S	FALSE	9.42
20060206	1800	Property Damage	S	TRUE	23.99
20060207	0012	Fatal	S	FALSE	16.51
20060207	1020	Property Damage	N	FALSE	13.92
20060207	1430	Property Damage	N	TRUE	21.62
20060207	1800	Property Damage	S	TRUE	23.24
20060207	1920	Visible Injury	S	TRUE	20.08
20060208	0700	Property Damage	S	FALSE	8.055
20060208	1130	Complaint of Pain	N	FALSE	14.9
20060208	1208	Property Damage	S	TRUE	21.932
20060208	1316	Property Damage	S	FALSE	12.156
20060208	1320	Property Damage	S	FALSE	15.49
20060208	1815	Property Damage	S	FALSE	23.31
20060209	0435	Property Damage	S	TRUE	10.73
20060209	0545	Property Damage	S	FALSE	13.52
20060209	0745	Complaint of Pain	S	FALSE	12.11
20060209	0802	Complaint of Pain	S	FALSE	17.09
20060209	0935	Property Damage	N	TRUE	8.29
20060209	1125	Property Damage	N	TRUE	10.72
20060209	1347	Visible Injury	N	FALSE	25.55
20060209	1450	Property Damage	N	TRUE	22.03
20060209	1910	Complaint of Pain	N	FALSE	9.43
20060210	0327	Property Damage	S	TRUE	15.92
20060210	0445	Property Damage	S	FALSE	17.26
20060210	0446	Property Damage	S	FALSE	17.26
20060210	0447	Property Damage	S	FALSE	17.07
20060210	0448	Property Damage	S	FALSE	17.07
20060210	0800	Property Damage	N	FALSE	8.061
20060210	0840	Property Damage	N	TRUE	12.72
20060210	0852	Property Damage	N	FALSE	22.56
20060210	1930	Visible Injury	N	FALSE	15.187
20060210	2234	Property Damage	S	FALSE	22.03
20060210	2250	Property Damage	N	FALSE	12.11
20060210	2300	Property Damage	S	FALSE	13.339
20060211	1510	Property Damage	N	FALSE	12.11
20060211	1710	Property Damage	S	TRUE	23.19
20060211	1845	Complaint of Pain	S	FALSE	19.501
20060212	0150	Property Damage	N	FALSE	19.75
20060212	0310	Property Damage	N	FALSE	18.46
20060212	1010	Complaint of Pain	N	FALSE	17.96
20060212	1040	Property Damage	N	FALSE	18.04
20060212	1215	Property Damage	S	TRUE	17.47
20060213	1120	Property Damage	S	FALSE	25.88
20060213	1415	Property Damage	N	TRUE	17.19
20060213	1530	Property Damage	S	TRUE	24.16
20060213	1608	Property Damage	S	FALSE	6.475
20060213	1655	Property Damage	N	FALSE	12.49
20060213	1700	Complaint of Pain	N	FALSE	12.135
20060213	1720	Property Damage	N	FALSE	13.94
20060213	1800	Complaint of Pain	N	FALSE	8.91
20060213	1805	Property Damage	S	FALSE	23.38
20060213	1825	Property Damage	N	FALSE	7.83
20060214	0725	Property Damage	S	TRUE	19.567
20060214	0910	Property Damage	S	FALSE	16.14
20060214	1205	Property Damage	N	TRUE	6.86
20060214	1340	Visible Injury	S	FALSE	25.373
20060214	1620	Property Damage	S	FALSE	14.04
20060214	1935	Property Damage	N	FALSE	26.37
20060215	0320	Visible Injury	S	FALSE	21.09
20060215	0715	Property Damage	S	FALSE	23.5
20060215	0735	Property Damage	N	FALSE	6.98
20060215	1940	Property Damage	N	FALSE	32.35
20060216	0750	Property Damage	S	FALSE	9.04
20060216	0840	Complaint of Pain	N	FALSE	14.44
20060216	1355	Property Damage	S	FALSE	6.1
20060216	1700	Complaint of Pain	N	FALSE	22.02
20060216	1750	Property Damage	N	FALSE	13.65
20060216	1840	Property Damage	S	TRUE	22.063
20060217	0001	Visible Injury	S	FALSE	8.07
20060217	0645	Property Damage	S	FALSE	13.65
20060217	0850	Property Damage	S	FALSE	11.91
20060217	1145	Complaint of Pain	S	TRUE	15.53
20060217	1610	Property Damage	S	FALSE	7.825
20060217	1715	Property Damage	S	FALSE	26.55
20060217	1755	Property Damage	S	FALSE	25.52
20060217	2115	Property Damage	S	FALSE	15.437
20060217	2320	Property Damage	N	FALSE	19.88
20060218	0515	Property Damage	S	FALSE	17.248
20060218	0845	Property Damage	N	FALSE	14.49
20060218	1040	Property Damage	S	FALSE	27.17
20060218	1635	Property Damage	S	FALSE	24.36
20060218	2205	Property Damage	S	FALSE	14.921
20060219	0630	Property Damage	N	FALSE	6.33
20060219	0800	Complaint of Pain	S	FALSE	19.12
20060219	0800	Property Damage	N	TRUE	22.154
20060219	0800	Property Damage	N	FALSE	21.69
20060219	1930	Property Damage	S	FALSE	15.95
20060219	2358	Property Damage	N	FALSE	23.313
20060220	0050	Visible Injury	N	FALSE	23.134
20060220	1249	Property Damage	S	FALSE	25.54
20060220	1430	Property Damage	N	TRUE	22.51
20060220	1905	Visible Injury	S	FALSE	16.004
20060220	2120	Complaint of Pain	N	TRUE	12.638
20060221	1034	Property Damage	N	FALSE	18.554
20060221	1120	Property Damage	S	TRUE	10.91
20060221	2055	Property Damage	S	FALSE	24.27
20060221	2250	Property Damage	S	TRUE	15.07
20060222	0610	Property Damage	N	FALSE	26.705
20060222	0730	Property Damage	N	FALSE	18.48
20060222	0805	Property Damage	N	FALSE	6.86
20060222	0805	Visible Injury	S	FALSE	16.42
20060222	0835	Property Damage	N	FALSE	14.87
20060222	1130	Property Damage	S	FALSE	6.37
20060222	1415	Property Damage	N	FALSE	9
20060222	1725	Property Damage	S	FALSE	12.681
20060223	0550	Complaint of Pain	S	FALSE	13.99
20060223	1130	Property Damage	S	TRUE	13.53
20060223	1220	Property Damage	S	TRUE	10.87
20060223	1750	Property Damage	S	TRUE	24.12
20060224	0825	Property Damage	S	TRUE	22.583
20060224	0828	Property Damage	S	TRUE	14
20060224	1530	Property Damage	N	FALSE	24.77
20060224	1742	Property Damage	N	TRUE	22.154
20060224	1748	Property Damage	S	FALSE	19.9
20060224	1950	Visible Injury	S	FALSE	24.42
20060224	2320	Property Damage	N	FALSE	16.863
20060224	2335	Property Damage	S	FALSE	17.248
20060225	0448	Property Damage	N	FALSE	19.69
20060225	1440	Complaint of Pain	S	FALSE	18.7
20060225	2336	Property Damage	S	FALSE	22.64
20060226	0125	Property Damage	N	FALSE	18.61
20060226	0147	Property Damage	N	FALSE	18.84
20060226	1000	Property Damage	S	TRUE	23.707
20060226	1355	Property Damage	S	FALSE	13.822
20060226	2115	Property Damage	S	FALSE	15.05
20060227	0252	Property Damage	S	FALSE	19.88
20060227	0254	Property Damage	S	FALSE	19.88
20060227	0840	Property Damage	S	FALSE	9.45
20060227	1520	Property Damage	N	FALSE	7.811
20060227	1540	Complaint of Pain	S	FALSE	14.62
20060227	1744	Property Damage	S	TRUE	22.498
20060227	1855	Property Damage	S	FALSE	23.89
20060227	2040	Property Damage	S	TRUE	19.1
20060227	2041	Property Damage	S	FALSE	19.15
20060227	2335	Property Damage	S	FALSE	18.94
20060227	2340	Property Damage	S	FALSE	18.94
20060228	0840	Property Damage	S	TRUE	19.568
20060228	1015	Property Damage	S	TRUE	9.39
20060228	1345	Visible Injury	S	FALSE	6.06
20060228	1345	Property Damage	N	FALSE	11.09
20060228	1430	Property Damage	N	TRUE	23.38
20060228	2020	Complaint of Pain	S	TRUE	19.2
20060228	2105	Property Damage	N	FALSE	7.39
20060228	2330	Property Damage	S	FALSE	9.21
20060228	2335	Visible Injury	S	FALSE	24.1
20060301	1028	Property Damage	S	TRUE	19.71
20060301	1455	Complaint of Pain	N	FALSE	18.36
20060301	1745	Property Damage	S	FALSE	24.76
20060301	1930	Property Damage	S	FALSE	24.32
20060302	0344	Property Damage	N	FALSE	23.19
20060302	0640	Property Damage	S	TRUE	13.62
20060302	1025	Property Damage	S	TRUE	12.79
20060302	1410	Property Damage	S	TRUE	18.36
20060302	1825	Property Damage	N	FALSE	22.09
20060302	1900	Property Damage	N	TRUE	13.082
20060302	1900	Property Damage	S	FALSE	22.77
20060302	2210	Property Damage	N	FALSE	18.314
20060303	0148	Property Damage	N	FALSE	22.07
20060303	0446	Property Damage	N	TRUE	21.808
20060303	0530	Property Damage	S	FALSE	10.15
20060303	1055	Property Damage	S	FALSE	7.825
20060303	1350	Property Damage	S	FALSE	23.14
20060303	1405	Property Damage	S	FALSE	9.42
20060303	1915	Complaint of Pain	S	FALSE	13.74
20060304	0235	Property Damage	S	FALSE	26.55
20060305	0120	Property Damage	S	FALSE	22.583
20060305	0225	Property Damage	N	FALSE	13.082
20060305	0235	Visible Injury	N	TRUE	18.8
20060305	0520	Property Damage	N	FALSE	19.19
20060305	1208	Fatal	N	TRUE	21.89
20060306	1420	Property Damage	S	TRUE	15.199
20060306	1600	Visible Injury	S	TRUE	23.38
20060307	0340	Property Damage	S	TRUE	13.91
20060307	0515	Property Damage	N	FALSE	9.143
20060307	0550	Property Damage	S	TRUE	11.001
20060307	0700	Property Damage	N	TRUE	17.31
20060307	0830	Property Damage	N	FALSE	10.32
20060307	1500	Visible Injury	S	FALSE	18.7
20060307	1500	Property Damage	N	TRUE	16.83
20060307	1545	Property Damage	S	TRUE	22.03
20060307	1615	Property Damage	S	FALSE	16.004
20060308	1251	Fatal	S	TRUE	24.45
20060308	1305	Property Damage	N	TRUE	15.12
20060308	1735	Complaint of Pain	N	TRUE	23.76
20060308	2035	Property Damage	N	TRUE	12.02
20060309	0245	Property Damage	N	FALSE	24.94
20060309	0725	Property Damage	S	FALSE	24.86
20060309	1153	Property Damage	N	FALSE	25.2
20060309	1248	Property Damage	S	FALSE	18.314
20060309	1305	Property Damage	N	TRUE	27.387
20060309	1615	Property Damage	N	TRUE	26.461
20060310	0600	Visible Injury	N	FALSE	26.44
20060310	1510	Property Damage	S	FALSE	24.48
20060310	1520	Property Damage	S	FALSE	24.12
20060310	1530	Property Damage	S	TRUE	10.62
20060311	1540	Complaint of Pain	S	FALSE	24.46
20060312	0328	Property Damage	N	FALSE	22.42
20060312	1615	Property Damage	N	FALSE	9.143
20060313	0923	Property Damage	S	TRUE	17.1
20060313	0930	Property Damage	S	FALSE	17.79
20060313	0945	Property Damage	N	TRUE	22.7
20060313	1009	Visible Injury	S	TRUE	14.05
20060313	1130	Property Damage	S	TRUE	12.51
20060313	1550	Property Damage	N	FALSE	7.94
20060313	1810	Complaint of Pain	S	FALSE	13.74
20060313	1832	Property Damage	S	FALSE	16.79
20060313	2228	Property Damage	S	TRUE	19.38
20060313	2243	Property Damage	N	FALSE	19.66
20060314	0408	Property Damage	S	FALSE	25.24
20060314	0650	Property Damage	N	FALSE	16.07
20060314	0945	Property Damage	N	TRUE	21.808
20060314	1013	Complaint of Pain	S	FALSE	22.05
20060314	1130	Property Damage	N	TRUE	21.808
20060314	1330	Property Damage	N	TRUE	9.723
20060314	1600	Property Damage	S	TRUE	22.77
20060314	1910	Visible Injury	S	FALSE	23.313
20060314	2310	Property Damage	N	TRUE	14.53
20060315	0920	Property Damage	N	TRUE	16.71
20060315	1828	Property Damage	N	FALSE	24.93
20060316	0830	Property Damage	N	TRUE	15.899
20060316	0832	Property Damage	N	TRUE	21.82
20060316	0949	Property Damage	S	FALSE	18.663
20060316	1135	Property Damage	N	FALSE	25.4
20060316	1605	Property Damage	S	FALSE	26.34
20060316	1900	Property Damage	N	TRUE	19.83
20060316	1915	Property Damage	N	FALSE	25.41
20060317	0440	Property Damage	N	FALSE	12.7
20060317	0441	Property Damage	N	FALSE	12.76
20060317	0630	Property Damage	N	TRUE	10.81
20060317	0715	Property Damage	N	FALSE	26.14
20060317	1200	Complaint of Pain	S	FALSE	12.99
20060317	1503	Property Damage	N	FALSE	24.62
20060317	1747	Property Damage	S	FALSE	7.825
20060317	2025	Property Damage	N	TRUE	26.33
20060318	0800	Complaint of Pain	S	FALSE	12.871
20060318	1700	Property Damage	N	FALSE	26.72
20060320	0640	Property Damage	S	FALSE	16.21
20060320	0845	Property Damage	S	TRUE	9.09
20060320	1015	Property Damage	S	FALSE	16.98
20060320	1030	Property Damage	N	TRUE	7.99
20060320	1105	Complaint of Pain	S	FALSE	9.048
20060320	1120	Property Damage	S	TRUE	12.79
20060320	1535	Property Damage	N	FALSE	6.98
20060320	1555	Property Damage	N	FALSE	19.67
20060320	1600	Property Damage	N	TRUE	6.29
20060320	2105	Property Damage	S	FALSE	18.314
20060321	0618	Property Damage	N	FALSE	23.22
20060321	1740	Property Damage	S	TRUE	13.03
20060322	0355	Property Damage	S	TRUE	18.27
20060322	0700	Property Damage	N	FALSE	21.76
20060322	1843	Complaint of Pain	S	FALSE	14.027
20060322	1903	Property Damage	S	FALSE	16.94
20060323	0300	Severe Injury	S	FALSE	21.89
20060323	0915	Visible Injury	S	FALSE	8.69
20060323	1255	Complaint of Pain	N	TRUE	15.329
20060323	1611	Property Damage	S	TRUE	21.931
20060323	1810	Property Damage	N	FALSE	23.66
20060324	1215	Property Damage	N	FALSE	26.08
20060325	0015	Property Damage	N	FALSE	4.96
20060325	0040	Complaint of Pain	S	FALSE	18.196
20060325	0113	Property Damage	N	FALSE	18.554
20060325	1110	Property Damage	N	TRUE	22.567
20060325	2140	Complaint of Pain	S	FALSE	14.15
20060326	0150	Visible Injury	S	FALSE	8.57
20060326	0210	Visible Injury	N	FALSE	21.9
20060326	0855	Property Damage	S	FALSE	23.707
20060326	1805	Property Damage	S	FALSE	8.055
20060326	1900	Complaint of Pain	S	FALSE	24.16
20060327	1045	Property Damage	S	FALSE	19.892
20060327	1640	Property Damage	S	TRUE	21.04
20060327	1640	Property Damage	S	FALSE	20.93
20060327	1655	Property Damage	N	TRUE	23.134
20060327	1805	Property Damage	S	FALSE	16.88
20060327	1825	Property Damage	S	FALSE	21.07
20060327	2340	Property Damage	S	FALSE	26.55
20060328	0115	Property Damage	N	FALSE	26.461
20060328	0330	Visible Injury	S	FALSE	18.84
20060328	0650	Complaint of Pain	S	FALSE	7.728
20060328	0720	Property Damage	S	FALSE	8.27
20060328	0725	Complaint of Pain	S	FALSE	10.32
20060328	0750	Property Damage	S	FALSE	26.15
20060328	0930	Property Damage	N	FALSE	19.881
20060328	1020	Property Damage	N	TRUE	21.82
20060328	1050	Property Damage	S	FALSE	23.88
20060328	1535	Property Damage	N	FALSE	15.7
20060328	2020	Property Damage	N	TRUE	24.12
20060328	2025	Property Damage	N	TRUE	13.264
20060329	0330	Property Damage	N	FALSE	6.9
20060329	0600	Complaint of Pain	S	FALSE	16.88
20060329	0750	Property Damage	N	TRUE	15.27
20060329	0826	Property Damage	S	FALSE	14.02
20060329	0830	Property Damage	N	FALSE	19.88
20060329	2225	Property Damage	S	TRUE	10.92
20060330	1510	Visible Injury	N	TRUE	13.97
20060330	1525	Property Damage	S	FALSE	18.35
20060330	1650	Property Damage	S	FALSE	10.29
20060330	1930	Property Damage	N	FALSE	26.37
20060331	0740	Property Damage	N	TRUE	21.808
20060331	1250	Property Damage	S	FALSE	9.07
20060331	1405	Property Damage	N	FALSE	19.41
20060331	1445	Property Damage	N	TRUE	18.94
20060331	1500	Property Damage	S	TRUE	23.29
20060331	1615	Property Damage	S	TRUE	24.43
20060331	1949	Complaint of Pain	N	FALSE	18.74
20060331	2225	Property Damage	S	FALSE	15.49
20060401	0325	Property Damage	S	FALSE	21.63
20060401	0327	Property Damage	S	FALSE	21.62
20060401	0328	Property Damage	S	FALSE	21.64
20060401	0408	Property Damage	N	FALSE	20.4
20060401	0410	Fatal	N	FALSE	20.41
20060401	0412	Property Damage	N	FALSE	20.42
20060401	0917	Visible Injury	N	FALSE	16.744
20060401	1520	Property Damage	S	FALSE	24.02
20060401	2310	Property Damage	N	FALSE	24.71
20060402	0025	Property Damage	N	FALSE	16.166
20060402	0946	Visible Injury	S	FALSE	22.95
20060402	2020	Visible Injury	N	FALSE	10.38
20060403	0335	Property Damage	S	FALSE	17.248
20060403	1240	Property Damage	S	TRUE	24.87
20060404	0930	Property Damage	S	TRUE	32.1
20060404	1041	Property Damage	S	TRUE	20.51
20060404	1120	Complaint of Pain	N	TRUE	15.67
20060404	1125	Visible Injury	S	FALSE	18.82
20060404	1820	Property Damage	S	FALSE	22.57
20060405	0755	Property Damage	N	FALSE	14.43
20060405	0800	Property Damage	S	FALSE	11.04
20060405	0800	Complaint of Pain	S	FALSE	24.67
20060405	0825	Property Damage	S	FALSE	32.71
20060405	0845	Property Damage	S	FALSE	15.437
20060405	0846	Property Damage	S	FALSE	15.98
20060405	0847	Property Damage	S	FALSE	15.437
20060405	0950	Visible Injury	S	FALSE	8.97
20060405	1140	Visible Injury	N	TRUE	9.06
20060405	1220	Property Damage	N	FALSE	6.88
20060405	1300	Property Damage	S	FALSE	12.05
20060406	0010	Property Damage	S	FALSE	9.048
20060406	0930	Property Damage	N	FALSE	16.92
20060406	1205	Property Damage	S	FALSE	7.825
20060406	1300	Property Damage	S	TRUE	12.03
20060406	1408	Property Damage	N	FALSE	19.3
20060406	1600	Property Damage	N	FALSE	14.93
20060406	1805	Property Damage	S	TRUE	23.84
20060406	1825	Property Damage	N	TRUE	22.57
20060406	2040	Complaint of Pain	N	TRUE	14.95
20060407	0930	Property Damage	S	FALSE	10.57
20060407	1330	Property Damage	S	FALSE	23.64
